Wavelength	800	782	764	746	728	710	692	674	656	638	620	602	584	566	548	530	512	494	476	458	440	422	404	386	368	350	332	314	296	278	260	242
247.926	140.186910510468	47.3425571014812	53.8944134691225	25.825345258613	14.9770846039941	56.2795192804952	45.1183647944526	86.1414100948311	49.2426045656	50.869969320863	24.797101891712	19.1500557702892	16.27476242621	-26.6798784056713	11.8237305131612	17.1784935364767	8.98008036206011	5.70055799647685	4.51175661435103	0.790623254475945	2.28166436083112	-5.49207605672921	5.16394646147819	13.6023723764198	11.9156012950328	14.0324889256191	17.931685860395	57.4819764843358	146.854031053376	1103.46277626522	796.900972125656	53224.8072847185
261.377	103.273932389972	143.28496906781	44.9764353287286	24.5213776264033	18.5167512423877	45.6448440594239	152.195654410485	51.714404082005	28.1789946836709	62.1018695041162	-24.0801669169909	26.0186312201613	2.17308103793646	16.249634722083	-3.15751762181695	20.971441070676	6.60352754373528	4.59115209501452	1.50607617021814	7.31935697639354	8.57556714246429	2.76326200035513	7.75703083878558	-3.86436434628752	8.7211785673331	20.1247366758167	34.8711375768282	83.6166269239652	812.940903426331	957.276774308736	91986.3224139107	5686.53243765436
274.861	-4.87742075027439	47.7674949577877	-28.8883972617219	-67.7485865756467	8.39528671576157	-17.6663429047488	-74.2749210701965	-8.0850789890282	-26.6167483335521	-1.46647338752649	-34.1177399968184	-7.11861059964429	-27.0943886759259	8.50084798680895	-16.1053084166887	-1.48565866730573	-0.393942776884237	-4.93005011059999	4.17289884925472	5.10540633326395	-6.13905106521054	-1.92743370252067	3.90772280263925	12.8484350414138	10.686714207204	25.9571434787239	57.0613945235275	469.288078998578	1291.87606460855	56179.9096077356	624.827087598627	287.435556333742
288.379	109.4837617404	-83.9144253417312	63.0216509800752	-37.298379728041	14.7482228438975	-14.7785395950792	-28.0603707218465	19.7267676425371	-3.46358131557916	42.9365449252238	-3.32975215366017	11.9099543324855	7.21173200277919	6.22236047023948	20.9574981190944	8.216339213163	-0.768944138663041	14.7018900760597	2.40652391756125	5.91691845954888	6.99004044787481	1.88109661501726	4.13159276888674	10.8296097417049	11.4727765131387	47.5955446103106	143.706312460291	1331.91046500859	3040.87683461184	1328.45176403693	3195.0610842231	777.820343378713
301.93	50.2836389622411	0	-47.7792770115701	-4.88428142601518	18.8838510939815	23.653336409907	60.6300689368236	45.4652214037091	3.32611704343536	-6.87207646507619	-28.7783942158364	-20.0152161431462	-2.3085031110466	-4.64753679543552	3.91333578770524	5.56958485551445	6.64583324259641	-1.0267923221602	-2.84432325550762	-2.39245682914517	-1.67815409467955	0.451609688172663	0.305201241432617	2.7367892130685	36.3074709826411	58.484725099009	944.628050450548	859.438706161207	12691.4740768626	4257.67843744035	1400.82514317959	1873.49713340366
315.513	59.7998978967971	-40.5454238207403	25.6425598336604	42.5966895346992	19.7944030935674	26.1823225976262	40.6742804536098	-49.5637881972994	-3.34703769479111	23.5120218191592	-4.29028220875822	29.7321119462328	1.54868210795835	18.7070757151528	9.00102842205025	-4.20346237346117	-4.08688761873327	4.64962793837591	-0.715553378611884	-1.95609775818545	1.92995356420055	2.95392648376443	10.7492314967043	5.50800620616585	51.6541160113456	522.50213423735	968.420655418454	21181.517242795	1096.11782089521	4035.72112468995	2861.14251866161	3195.53089108394
329.127	-308.53153733797	-33.0491180241646	23.51429322573	5.15093719189311	-22.4041599464524	-24.9446826665657	-42.6267653033959	-91.8991459048813	-22.8000846348424	-47.8318847071971	-29.2254842600901	19.0976603616001	-34.0834912921651	-14.7038026941649	-2.35827605157967	8.32101059923893	7.78740040063982	0	-3.37455918491735	-5.0461444730045	-4.2980186252612	-6.42957983739612	18.9899526695777	22.5123860179871	233.698993651671	1040.22775870574	17450.9649354305	737.531242736951	3269.54607625925	3852.42754120776	4219.00760262498	3831.0333169243
342.773	150.75190509106	80.9640606504605	8.47140459902522	50.227842486294	7.53336371485442	18.8721236318612	69.2770517155895	-16.1222316361888	-15.9227157564449	1.46212694236462	6.80332384975356	23.3203963121793	-8.18608614234515	8.47565252815398	9.51559957385157	1.48125535935509	7.85550358747267	-1.63847935126285	2.83672561011493	3.65863482732599	-4.84567741300198	8.16731436976805	21.4287743841552	84.4318778070546	985.324834384219	3445.46630496186	242.277820162156	750.680534523123	1715.08781085342	3226.07813632072	3842.77320101526	3404.26618605256
356.449	-119.500265793094	-141.415779674413	-24.286781741718	-17.7338503782766	-35.9958332342156	-66.9868215931999	-146.757114256815	-16.5075138687573	-25.3605800675138	-23.9530916797307	-48.7613475208709	-52.9461981874112	3.3526854985083	9.40138340523846	-1.82681237327486	0	-20.9124007823786	-7.54935765174694	-1.93634431458899	-3.09457735617233	-4.17808618969569	-1.72168981226507	19.2813707094842	746.447536671303	570.302985020488	4673.13659992059	175.60804302835	1152.38843193203	1341.99052351582	2365.34694478106	2885.48975648703	2471.94471865232
