Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
800	0.138588076190309	1.79512071369039E-4	0.187584199079552	3.14260052378922E-6	1.29503703117371	0.13840856411894	0.242924414487028	0.569759793025376	0.00106037112713123	99.7561383517688
797	0.138935156686664		0.1882445306504		1.28251338005066	0.138755644615295	0.241422098853274	0.574742930636289	0.00115613684096309	99.7341436799736
794	0.144045942684614		0.195816681956813		1.27090787887573	0.143866430613245	0.248860969958451	0.578099613761306	0.00107365032555343	99.7530882063989
791	0.160620012938516		0.218529342235931		1.25971376895905	0.160440500867147	0.275280462559015	0.582825600392007	0.00112102786017618	99.742206655258
788	0.152149496767529		0.206931236355761		1.24973464012146	0.15196998469616	0.258605206780221	0.587652455216471	0.00101702831422061	99.7660945625496
785	0.146383986002603		0.199804057581749		1.2398818731308	0.146204473931234	0.247729532720169	0.59017781338321	0.00101241072170559	99.7671553211817
782	0.152217872431013		0.208126024253819		1.22961759567261	0.152038360359644	0.255911557342979	0.594105096065976	0.00104821206945308	99.7589312899022
779	0.159913615198114		0.219039136698005		1.21990156173706	0.159734103126745	0.267202351276147	0.597802011710831	0.00103485449007543	99.7619996188621
776	0.176172471372466		0.241817172800836		1.21068322658539	0.175992959301097	0.292760190316531	0.601150583727979	9.67014542558089E-4	99.7775843838579
773	0.197530999424328		0.271889150219737		1.20195853710175	0.197351487352959	0.326795707976423	0.603898651469428	0.00121424945701171	99.7207992224895
770	0.250464628058031		0.345773801566354		1.19353318214417	0.250285115986662	0.412688754887572	0.606474281216715	0.00100786018514294	99.7682006866778
767	0.364234243844885		0.503838678101506		1.18549811840057	0.364054731773516	0.59729607931976	0.609504639956996	0.00101809464398825	99.7658496056591
764	0.400123121264956		0.550015762877929		1.17875647544861	0.399943609193587	0.648330937730448	0.616881882258516	0.00110324361041615	99.7462911571533
761	0.320414368226523		0.440718376992638		1.17274963855743	0.320234856155154	0.516848631840107	0.619591184782748	0.00108815711423768	99.7497561981349
758	0.3033195123378		0.419016273350108		1.16522932052612	0.303140000266431	0.488246385634861	0.620875052402613	0.0011413509079762	99.7375392733549
755	0.326203137734643		0.451241678799955		1.15694808959961	0.326023625663274	0.522059562409656	0.624495075156665	0.00105681418301247	99.7569553744975
752	0.357083278297287		0.494200960702272		1.15032732486725	0.356903766225918	0.568489254052215	0.627810928143131	0.00113837083905858	99.7382236609603
749	0.387948799566776		0.537045721883612		1.14454281330109	0.387769287495407	0.614668224555138	0.630859497863344	0.00111187983332263	99.7443076582247
746	0.427760201385237		0.59268052177117		1.13894140720367	0.427580689313868	0.675024808250401	0.633429592642848	0.00121889148128368	99.719733346878
743	0.495800067904135		0.686791601259622		1.13332235813141	0.495620555832766	0.778352715504965	0.63675573549098	0.00121385435179734	99.7208899448619
740	0.552812936176078		0.76527799315792		1.12817847728729	0.552633424104709	0.863366615608104	0.64009125916395	0.00117292752224532	99.7302878357989
737	0.637690218094005		0.882740269299892		1.12343156337738	0.637510706022636	0.991694750299128	0.642849733580158	0.00131280716423266	99.6981714005213
734	0.776943297676738		1.07250430357581		1.11918497085571	0.776763785605369	1.20032718058885	0.647126715254678	0.00123726241029746	99.7155152288192
731	0.879854652245993		1.20754461187411		1.11558294296265	0.879675140174624	1.34711266604166	0.653007845854088	0.00126973612269019	99.7080594308818
728	0.915721170657365		1.25279092639058		1.11222970485687	0.915541658585996	1.39338778701311	0.657061635762265	0.00124871660191324	99.7128853414861
725	0.955785838466025		1.30623859280299		1.10832226276398	0.955606326394655	1.44772982987092	0.660072277767364	0.00120065633863605	99.7239204637174
722	1.01351241050099		1.38635096186764		1.10377848148346	1.01333289842962	1.53022089075856	0.662213478164767	0.00120679895528668	99.7225099887797
719	1.07051561278786		1.46670039147822		1.09882938861847	1.07033610071649	1.61165004127267	0.664124390101017	0.00119705802823081	99.7247467212965
716	1.04643161935382		1.43608626562399		1.09386909008026	1.04625210728245	1.5708869390613	0.666026358273534	0.00121526006078305	99.7205671723422
713	0.875821389933008		1.20527096320155		1.08838200569153	0.875641877861639	1.31179180798121	0.66751589126724	0.00125562081855038	99.7113001638742
710	0.660322978928862		0.914265386971776		1.08147060871124	0.660143466857493	0.988747745941885	0.667656102951353	0.0013717014984624	99.6846523263314
