Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
800	0.13978454415733	1.68972769538899E-4	0.189344309088388	3.19720266971973E-6	1.29503703117371	0.139615571387791	0.245203751415609	0.569385951812576	4.07662700402709E-4	99.9061762363515
797	0.139856088651673		0.189829270329126		1.28251338005066	0.139687115882134	0.243454478667155	0.573770984402841	9.51129226228605E-4	99.7812340445015
794	0.145076881057875		0.197655016757817		1.27090787887573	0.144907908288336	0.251197254746761	0.576868996575705	0.00111721500988668	99.7430823370518
791	0.161624329340753		0.220247691533264		1.25971376895905	0.161455356571214	0.277445022045672	0.581936397275264	8.57884638413974E-4	99.8026597344583
788	0.153243151777197		0.208538524709934		1.24973464012146	0.153074179007658	0.260613822474902	0.587360169748478	3.75850276668239E-4	99.9134947129898
785	0.147671234456322		0.201527238269444		1.2398818731308	0.147502261686783	0.24986600551876	0.590325448155885	5.95382637151714E-6	99.9986290902121
782	0.153467684323297		0.209807079239777		1.22961759567261	0.153298711553758	0.257978544993248	0.594230468110325	7.2122826916646E-5	99.9833944842561
779	0.161325352710783		0.220919661592835		1.21990156173706	0.161156379941245	0.269496339922992	0.597990978234787	2.30863600157241E-5	99.9946843104454
776	0.177709611106314		0.243867810457437		1.21068322658539	0.177540638336775	0.29524279682528	0.601337747257017	1.72104227327685E-5	99.9960372322369
773	0.199399038815057		0.274284547243857		1.20195853710175	0.199230066045518	0.329674810249797	0.604322986929333	-2.27083885462261E-5	100.005228936399
770	0.253016722011456		0.349258460060731		1.19353318214417	0.252847749241917	0.416847745259579	0.606570989329603	1.44933024309247E-4	99.9666335057276
767	0.367689169825953		0.508372875928847		1.18549811840057	0.367520197056414	0.602671297581788	0.609818649952445	8.10001273313794E-5	99.9813507706126
764	0.402443706430244		0.55303548820766		1.17875647544861	0.402274733660705	0.651890394154311	0.617089524969257	1.2152825473849E-4	99.9720210000786
761	0.322313568200624		0.443141955168989		1.17274963855743	0.322144595431085	0.519690818235792	0.61987740427025	8.08908309618403E-5	99.9813759323416
758	0.305405761261348		0.421695530236374		1.16522932052612	0.305236788491809	0.491368270691939	0.621197595974153	1.09598787667113E-4	99.9747671305549
755	0.328496633208877		0.454316134201488		1.15694808959961	0.328327660439338	0.52561648454117	0.624652517749604	2.53214545375183E-4	99.9417121901968
752	0.35956555459352		0.497521175990519		1.15032732486725	0.359396581823981	0.572308525612387	0.627976983986769	1.94725009368065E-4	99.9551729599408
749	0.391152719536884		0.541299222385415		1.14454281330109	0.390983746767345	0.619536475491355	0.631090762585457	1.94230205477518E-4	99.9552868417392
746	0.430921421465379		0.596757834682124		1.13894140720367	0.43075244869584	0.679668566566168	0.633768383422665	2.92881163942735E-4	99.9325843543534
743	0.499451009051656		0.69147354887275		1.13332235813141	0.499282036282117	0.78365880953269	0.637116599990559	1.869964595798E-4	99.9569517423953
740	0.556106475744217		0.769481694312998		1.12817847728729	0.555937502974678	0.868109079175245	0.640400516836953	2.4112231173459E-4	99.9444949456988
737	0.642031312131835		0.888122440909246		1.12343156337738	0.641862339362296	0.997741190422815	0.643315466499175	2.42863997678687E-4	99.9440941310897
734	0.781849104541901		1.07856259029477		1.11918497085571	0.781680131772362	1.20710746292394	0.647564658310474	2.75889106743312E-4	99.9364943589229
731	0.884307406744802		1.21287860477272		1.11558294296265	0.884138433975263	1.35306311662401	0.653434731249826	2.66173363952475E-4	99.9387300956774
728	0.921728361795471		1.26011870040915		1.11222970485687	0.921559389025932	1.40153789421691	0.657534407616455	2.1700717687097E-4	99.9500447327471
725	0.96413934795413		1.31686883140797		1.10832226276398	0.963970375184591	1.45951149945854	0.66047466946455	2.20171171138925E-4	99.9493165627384
722	1.02279642352541		1.39844387685838		1.10377848148346	1.02262745075587	1.54356872983508	0.662508530387975	2.87688662552831E-4	99.9337791730923
719	1.08186006891929		1.48152790911917		1.09882938861847	1.08169109614975	1.62794289341836	0.664452727747968	3.10179825567149E-4	99.9286039548641
716	1.05577475835457		1.44827691071688		1.09386909008026	1.05560578558504	1.58422184918895	0.666324470985841	3.45186811986677E-4	99.9205493779763
713	0.882119487442021		1.21324677249586		1.08838200569153	0.881950514672482	1.32047247586996	0.667905261782479	3.16579130775E-4	99.9271315232513
