800	-1.79852368683322
797	-1.31442014099239
794	-1.18042155591045
791	-1.16686799182389
788	-1.16108802600408
785	-1.16897416674441
782	-1.15867552058639
779	-1.15584052620029
776	-1.15457707137864
773	-1.15109501325985
770	-1.16156509421175
767	-1.1583123495487
764	-1.11489684706782
761	-1.11295390824606
758	-1.1240227265274
755	-1.12630147625094
752	-1.12430648791946
749	-1.12086078793652
746	-1.12149183646354
743	-1.11709148549979
740	-1.11224972665138
737	-1.11670008178939
734	-1.11052445911793
731	-1.09110256008225
728	-1.07494822416639
725	-1.06079524599559
722	-1.04686456821418
719	-1.02754831314864
716	-1.00972567247846
713	-1.00408915850073
710	-1.02006917174061
707	-1.04700748155677
704	-1.05844941385789
701	-1.05778635746917
698	-1.05450380325135
695	-1.05281787193133
692	-1.04940821804847
689	-1.04207140035469
686	-1.03654090365312
683	-1.02734968574513
680	-1.02293041145687
677	-1.0200007199353
674	-1.01542958935174
671	-1.01097394978039
668	-1.006366465189
665	-1.00209072881243
662	-0.997626959965067
659	-0.994801954573511
656	-0.9929767817775
653	-0.99312098087648
650	-0.989070728147868
647	-0.984127089724386
644	-0.981717028358997
641	-0.979783057398833
638	-0.977752276930302
635	-0.975949645612107
632	-0.973325395358271
629	-0.972507627912547
626	-0.972767748092894
623	-0.971237606362845
620	-0.96814415877016
617	-0.965151239685857
614	-0.963332981500937
611	-0.959615179704198
608	-0.95872646041246
605	-0.958432795173953
602	-0.95654513098806
599	-0.956921417396296
596	-0.955912246843911
593	-0.955999925771311
590	-0.955375407874613
587	-0.956313283262246
584	-0.955485107634831
581	-0.954552795841131
578	-0.953058116071295
575	-0.957706421829266
572	-0.958071923746861
569	-0.957922195287864
566	-0.957123662085382
563	-0.957967641050295
560	-0.959777145076212
557	-0.960341381102065
554	-0.959709811678956
551	-0.960756308962607
548	-0.962474866412243
545	-0.962166424085616
542	-0.962497805780062
539	-0.964138696361001
536	-0.965549284688245
533	-0.965518337616157
530	-0.965931000392099
527	-0.968491213408649
524	-0.968913438791026
521	-0.970402764943831
518	-0.972136137223057
515	-0.972852847581281
512	-0.972966220785157
509	-0.974365773843727
506	-0.977316941466571
503	-0.977818787661344
500	-0.981220997400804
497	-0.990384941106295
494	-0.988573030786503
491	-0.983634930530104
488	-0.993319069184022
485	-0.998977130137446
482	-0.992488567039783
479	-0.997575148408259
476	-1.00779587914275
473	-1.0112070416736
470	-1.01061008262561
467	-1.00388100575374
464	-1.00175139624427
461	-0.999724837962682
458	-0.995606310305095
455	-0.99945429308742
452	-0.998425308745581
449	-0.990701854651778
446	-0.997799167508086
443	-1.00719882355186
440	-1.01282628153412
437	-1.01768538341978
434	-1.02237896720511
431	-1.02685158025326
428	-1.02887176902363
425	-1.02892073688674
422	-1.0303612221645
419	-1.01927709247021
416	-1.02838676192034
413	-1.03708816342659
410	-1.04522000650887
407	-1.05133522483268
404	-1.05830693217377
401	-1.06494007887726
398	-1.06499954071424
395	-1.06532056725604
392	-1.06591855465908
389	-1.06846706760688
386	-1.07129495368528
383	-1.07470946331606
380	-1.07728604392259
377	-1.07996887420412
374	-1.08441243750967
371	-1.08691346516177
368	-1.09103581043391
365	-1.09401451589355
362	-1.09857529209523
359	-1.10180498465451
356	-1.10458747167304
353	-1.10597775992937
350	-1.11166381479094
347	-1.11575677221415
344	-1.11869205325931
341	-1.12195744628656
338	-1.12354826989779
335	-1.12735533014287
332	-1.12975392819553
329	-1.13399338100045
326	-1.13746165947724
323	-1.1427750870445
320	-1.14718298399911
317	-1.16974315141451
314	-1.18324187802828
311	-1.18856412812562
308	-1.19218956428518
305	-1.1970679781795
302	-1.20013811752555
299	-1.20468074752109
296	-1.20819197832328
293	-1.21370251700063
290	-1.21790961642475
287	-1.22513355750335
284	-1.2332556285797
281	-1.24571135457902
278	-1.25698464636426
275	-1.267834112733
272	-1.27680041030004
269	-1.28353364778112
266	-1.29019815937692
263	-1.29599692398429
260	-1.30175825328361
257	-1.30920302523525
254	-1.31833188456207
251	-1.32603245919802
248	-1.33935232397245
245	-1.35461281413859
242	-1.37255537784166
239	-1.38767151333867
