800	-6.43840047741031E-4
797	-5.47006887192628E-4
794	-2.10514718145762E-4
791	-3.36325983519255E-4
788	-5.15589985206495E-4
785	-3.60921197890689E-4
782	-4.43083578937534E-4
779	-3.76274277313682E-4
776	-4.3232670957044E-4
773	-4.77685349745642E-4
770	-5.53796754929051E-4
767	-4.55352873190402E-4
764	-3.97983323273338E-4
761	-4.05733881178776E-4
758	-4.11154350766568E-4
755	-3.88491159530692E-4
752	-3.08523778819237E-4
749	-4.0318051880931E-4
746	-3.56388790657996E-4
743	-4.76995364686547E-4
740	-3.78150191781933E-4
737	-4.21961608919797E-4
734	-4.23832575682504E-4
731	-3.50389524589154E-4
728	-3.49667411232556E-4
725	-5.43395977122167E-4
722	-3.47903208373402E-4
719	-5.32425797834574E-4
716	-5.51623189476809E-4
713	-4.89459549210849E-4
710	-4.15879511359996E-4
707	-4.6657159652342E-4
704	-4.05121930554851E-4
701	-4.29196089081897E-4
698	-4.76214296592734E-4
695	-5.30824778639531E-4
692	-4.09650323672389E-4
689	-4.5525179826334E-4
686	-5.60656660168335E-4
683	-5.86256942394413E-4
680	-4.85710491150657E-4
677	-5.65758171883217E-4
674	-5.0128181325921E-4
671	-4.53173767427647E-4
668	-4.55735967967592E-4
665	-4.89024247381626E-4
662	-4.38873657312533E-4
659	-5.60219822559171E-4
656	-4.53606721917671E-4
653	-5.06038407410482E-4
650	-2.87715834977305E-4
647	-6.15336173242837E-4
644	-3.92651447118063E-4
641	-4.70021572600995E-4
638	-3.39753983488176E-4
635	-4.33590638469121E-4
632	-4.45607245955007E-4
629	-5.98704241039769E-4
626	-4.31372863447461E-4
623	-4.65948123908454E-4
620	-4.50317403877605E-4
617	-5.02437601663336E-4
614	-4.71019303107715E-4
611	-4.88941938486308E-4
608	-4.42634912009244E-4
605	-4.48453610179823E-4
602	-4.3000358667384E-4
599	-5.07379471298713E-4
596	-4.43325056296671E-4
593	-4.90590880606816E-4
590	-4.63428472545348E-4
587	-5.30104452733906E-4
584	-5.44909372923238E-4
581	-5.59526593156589E-4
578	-3.91579381954976E-4
575	-6.12104303441785E-4
572	-4.93105373350937E-4
569	-4.6350624453188E-4
566	-3.60323364216913E-4
563	-5.7336792814452E-4
560	-4.96634033158184E-4
557	-6.06699054003645E-4
554	-4.17926273529407E-4
551	-4.21574688405973E-4
548	-4.93172713150969E-4
545	-4.35509666813659E-4
542	-5.42454408069143E-4
539	-3.86945919974256E-4
536	-4.79838980863192E-4
533	-5.35872181106304E-4
530	-4.19875564384237E-4
527	-4.32000810412417E-4
524	-4.88949875915481E-4
521	-5.20177048316727E-4
518	-2.92416830546742E-4
515	-4.54877869926429E-4
512	-4.03757826097117E-4
509	-4.685889548782E-4
506	-3.94722123709794E-4
503	-4.0199185865723E-4
500	-4.76373874053913E-4
497	-3.88929872146627E-4
494	-4.72699763798865E-4
491	-4.5638721037334E-4
488	-6.11806124561503E-4
485	-4.05725572180193E-4
482	-4.55756921341298E-4
479	-2.8274357701184E-4
476	-4.24651536887674E-4
473	-5.06987380170341E-4
470	-4.43471209551609E-4
467	-3.63117738051267E-4
464	-3.51086507412167E-4
461	-5.71287599290063E-4
458	-3.18500564477818E-4
455	-3.76825813958794E-4
452	-4.71066950116426E-4
449	-4.55525692358685E-4
446	-3.38068796373345E-4
443	-2.27677072694361E-4
440	-2.74396647489856E-4
437	-3.08174484720938E-4
434	-3.96258517100915E-4
431	-3.04773365247534E-4
428	-2.51941305820125E-4
425	-3.51300067428801E-4
422	-4.59656463832936E-4
419	-2.1088654663357E-4
416	-2.24534569740375E-4
413	-3.21689986120346E-4
410	-2.52142992314794E-4
407	-2.58863584126585E-4
404	-2.21827356606646E-4
401	-1.43934793158919E-4
398	-2.12680371750387E-4
395	-1.18707260860223E-4
392	-1.23802177885352E-4
389	-8.74711948388954E-5
386	-1.82399404377536E-4
383	-9.88661919023994E-5
380	-1.88710899019768E-4
377	-2.34358180204238E-5
374	-2.61262722052933E-5
371	-1.10288773253198E-5
368	8.97516625023505E-6
365	1.22335620959406E-4
362	1.31657935177152E-4
359	1.18751462507314E-4
356	8.56674031838907E-5
353	1.88323175354626E-4
350	1.90392764112948E-4
347	5.93827140902181E-6
344	1.02151405842943E-4
341	1.14654161266215E-4
338	9.77698621767991E-5
335	1.54087106637927E-4
332	2.28612365738016E-4
329	1.78177211609646E-4
326	1.67612131867971E-4
323	2.95181497915068E-4
320	3.36227325970839E-4
317	2.40999819064967E-4
314	2.98203523796822E-4
311	2.54457321001905E-4
308	3.29722446440446E-4
305	2.78815913735014E-4
302	1.77236357324993E-4
299	2.90992189236025E-4
296	2.75980050942596E-4
293	3.57373257514694E-4
290	4.07118613783358E-4
287	2.9703667465507E-4
284	4.65050071324958E-4
281	4.67733353653517E-4
278	6.51555974859536E-4
275	6.3427326128269E-4
272	7.09877357611853E-4
269	7.92555260421628E-4
266	7.51192889234907E-4
263	6.88122028316267E-4
260	6.90214251934912E-4
257	6.25674226108342E-4
254	5.53449195218902E-4
251	4.87685443160244E-4
248	5.54905867251214E-4
245	7.78630349551194E-4
242	6.7147787498576E-4
239	7.36661726907882E-4
