800	1.9261784597294E-4
797	-5.26199045471239E-5
794	1.96333094680934E-4
791	1.84159445811843E-4
788	2.52827901075456E-4
785	6.26774168379898E-5
782	1.32177150364864E-4
779	2.54895945375585E-4
776	1.50109212607855E-4
773	8.1961733935752E-5
770	-9.2610956607362E-5
767	2.23134929829561E-4
764	1.64691234513154E-4
761	2.58862104553442E-4
758	2.48138787712686E-4
755	1.47340736843701E-4
752	-8.7253626413342E-7
749	3.02268756996853E-4
746	1.31078448158002E-4
743	1.35836046730624E-4
740	1.02710616726165E-4
737	2.8831667591985E-4
734	1.37347526568152E-4
731	1.25126083551619E-4
728	8.96549021911761E-5
725	1.95976964841522E-4
722	4.94975088367035E-5
719	1.48198405161332E-4
716	2.36679978541701E-4
713	5.78110562206056E-5
710	1.14551405997144E-4
707	4.37735738251973E-5
704	2.22984640991828E-4
701	2.9444051101196E-4
698	1.95454052379454E-4
695	4.41992926803168E-4
692	1.54694957241156E-4
689	1.4977347070668E-4
686	2.66528806872216E-4
683	3.14949781818478E-4
680	2.81663590835257E-4
677	3.77795591355834E-4
674	3.2859393927764E-4
671	4.14104708202454E-4
668	4.58956691478366E-4
665	4.11250970096223E-4
662	4.23971002843762E-4
659	2.33914503461708E-4
656	4.10805018423597E-4
653	5.17056476315158E-4
650	3.41635690044161E-4
647	3.66733936070837E-4
644	2.09259575503653E-4
641	3.76126451899013E-4
638	3.35534090476074E-4
635	5.40182605136303E-4
632	3.5013495350812E-4
629	4.11492698360071E-4
626	3.46208840650808E-4
623	3.5082177427844E-4
620	4.79817210683096E-4
617	4.50377804086869E-4
614	3.98067173270382E-4
611	6.02300248647346E-4
608	6.43752620726883E-4
605	6.00895210790538E-4
602	6.26763451714493E-4
599	5.765815495665E-4
596	7.6394482432734E-4
593	6.80651317497196E-4
590	6.29814887400218E-4
587	6.8506408097862E-4
584	8.474695475334E-4
581	7.58712831257232E-4
578	7.77356146618227E-4
575	7.73735396979089E-4
572	9.75272401823876E-4
569	8.71967963294507E-4
566	0.00106957084562249
563	9.26637001255183E-4
560	9.34816064516307E-4
557	0.0010523751476674
554	0.00101588526287765
551	0.00111897093181986
548	0.0010831782236389
545	0.00123583713720573
542	0.00110661649081419
539	0.00137312686154867
536	0.00122696419864896
533	0.00167230371960817
530	0.00149789416639925
527	0.00166963871468441
524	0.00180155703058559
521	0.00158387300155617
518	0.00189180405037705
515	0.00185912225239373
512	0.00196695721955865
509	0.00212190829605683
506	0.0020862306102788
503	0.00228461238870227
500	0.00233961345403445
497	0.00229570688775253
494	0.00248830056186684
491	0.00256156773863377
488	0.00268737245919881
485	0.00276674872410088
482	0.00294458929265287
479	0.00299689597810044
476	0.00305112535493665
473	0.00337109621210128
470	0.00321764898288335
467	0.00347134858148399
464	0.00354999560476001
461	0.00362869679846942
458	0.00374241079013602
455	0.00393589774058997
452	0.00411195786062255
449	0.00429674321705679
446	0.00443159501762025
443	0.00460081316045095
440	0.00470071372125775
437	0.00489027343898044
434	0.00508307923811698
431	0.00523784597718976
428	0.00557842088023914
425	0.00563567695776311
422	0.00592243119921318
419	0.00627511831827482
416	0.00647272594836996
413	0.00677568518305904
410	0.00719233890143698
407	0.00775483528348709
404	0.00809197163633288
401	0.00891872119341961
398	0.00959441193232445
395	0.010659924241858
392	0.0114653000626423
389	0.0128329523278066
386	0.0143102230361727
383	0.0154836292961907
380	0.0172658610043637
377	0.0188606030167724
374	0.020759481824857
371	0.0227293614602272
368	0.024429019811109
365	0.0262917068206449
362	0.0282538400816474
359	0.0296428955005295
356	0.0310921836535247
353	0.0325369611273296
350	0.033803658422151
347	0.0348868977102265
344	0.0359178146457364
341	0.0370107744815223
338	0.0376774248382952
335	0.0384469509963358
332	0.0393547156580477
329	0.0402620151048034
326	0.0412415659770648
323	0.0424331575041548
320	0.0436937798816092
317	0.0455839938929428
314	0.047806285266262
311	0.050419320213526
308	0.0533811046619341
305	0.0568139413619137
302	0.0604606531192336
299	0.0650691598647423
296	0.0707068967727358
293	0.0785835758812737
290	0.0883150583362195
287	0.099441822617998
284	0.111424962656586
281	0.121883194977133
278	0.131203288563884
275	0.136466960875124
272	0.14039505678538
269	0.141008281969186
266	0.137973175568284
263	0.132566101592629
260	0.126039998293791
257	0.119630830848739
254	0.114479947139126
251	0.11113203806063
248	0.111100326948021
245	0.115922889379096
242	0.126509495787016
239	0.143041830782159
